FAM	om5 `-2d --regularized -N1`	new	1	-C -2d --regularized -N1	7.966995214	2.947631542	26631328935	104	2
FAM	om5 `-d --regularized -N1`	old	1	-C -d --regularized -N1	7.989613065	0.769185292	6707270347	1	2
FAM	om5 `-d --regularized -N1`	new	1	-C -d --regularized -N1	7.966995214	3.535743167	31581798693	104	2
FAM	om5 planted, `-2d --no-infomap -c`	old	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om5_nc64_E100000_mu10_sample1.clu	6.902222527	0.129450042	1081738452	20	2
FAM	om5 planted, `-2d --no-infomap -c`	new	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om5_nc64_E100000_mu10_sample1.clu	6.902222527	0.126991916	1080859272	20	2
F1	overlapping om5 `-d`	old	1	-C -F -d -N1	7.798283664	0.674623875	5746138449	96	4
F1	overlapping om5 `-d`	new	1	-C -F -d -N1	7.798283664	0.696636875	5744177411	96	4
C1	overlapping om6 `-2d`	old	1	-C -2d -N1	6.884042436	1.82912125	17973600617	455	2
C1	overlapping om6 `-2d`	new	1	-C -2d -N1	6.884042436	1.846206334	17978326009	455	2
C1	overlapping om6 `-d`	old	1	-C -d -N1	7.440161581	0.840979958	7466868763	92	4
C1	overlapping om6 `-d`	new	1	-C -d -N1	7.440161581	0.815844875	7463644880	92	4
C1	overlapping om6 `-2d -c` planted	old	1	-C -2d -N1 -c networks/debug/Jelena/planted_partition_N256_om6_nc64_E100000_mu10_sample1.clu	6.873378755	1.303192292	13205060372	446	2
C1	overlapping om6 `-2d -c` planted	new	1	-C -2d -N1 -c networks/debug/Jelena/planted_partition_N256_om6_nc64_E100000_mu10_sample1.clu	6.873378755	1.333505917	13207261252	446	2
FAM	om6 `-2d --regularized -N1`	old	1	-C -2d --regularized -N1	7.981574549	1.937992333	15827364864	113	2
FAM	om6 `-2d --regularized -N1`	new	1	-C -2d --regularized -N1	7.981574549	1.867163667	15827588907	113	2
FAM	om6 `-d --regularized -N1`	old	1	-C -d --regularized -N1	7.993490371	0.860798291	7757583581	1	2
FAM	om6 `-d --regularized -N1`	new	1	-C -d --regularized -N1	7.981574549	2.5600115	21752454687	113	2
FAM	om6 planted, `-2d --no-infomap -c`	old	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om6_nc64_E100000_mu10_sample1.clu	6.930934993	0.14055325	1117095234	24	2
FAM	om6 planted, `-2d --no-infomap -c`	new	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om6_nc64_E100000_mu10_sample1.clu	6.930934993	0.141898334	1117607566	24	2
F1	overlapping om6 `-d`	old	1	-C -F -d -N1	7.507066407	0.680043375	5817534992	87	4
F1	overlapping om6 `-d`	new	1	-C -F -d -N1	7.507066407	0.699182625	5812293712	87	4
C1	overlapping om7 `-2d`	old	1	-C -2d -N1	6.889332374	3.136881083	20145733169	651	2
C1	overlapping om7 `-2d`	new	1	-C -2d -N1	6.889332374	2.121326208	20124821736	651	2
C1	overlapping om7 `-d`	old	1	-C -d -N1	7.192756466	0.81781975	7466346830	149	4
C1	overlapping om7 `-d`	new	1	-C -d -N1	7.192756466	0.859103625	7463712474	149	4
C1	overlapping om7 `-2d -c` planted	old	1	-C -2d -N1 -c networks/debug/Jelena/planted_partition_N256_om7_nc64_E100000_mu10_sample1.clu	6.878354613	2.000073625	19762881149	650	2
C1	overlapping om7 `-2d -c` planted	new	1	-C -2d -N1 -c networks/debug/Jelena/planted_partition_N256_om7_nc64_E100000_mu10_sample1.clu	6.878354613	2.01122225	19769249074	650	2
FAM	om7 `-2d --regularized -N1`	old	1	-C -2d --regularized -N1	7.945571863	3.671346625	29765247341	187	2
FAM	om7 `-2d --regularized -N1`	new	1	-C -2d --regularized -N1	7.945571863	3.711046041	29762185181	187	2
FAM	om7 `-d --regularized -N1`	old	1	-C -d --regularized -N1	7.992395554	0.8838375	7296376577	1	2
FAM	om7 `-d --regularized -N1`	new	1	-C -d --regularized -N1	7.945571863	4.27312725	35172279173	187	2
FAM	om7 planted, `-2d --no-infomap -c`	old	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om7_nc64_E100000_mu10_sample1.clu	6.957516072	0.163727042	1268236334	28	2
FAM	om7 planted, `-2d --no-infomap -c`	new	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om7_nc64_E100000_mu10_sample1.clu	6.957516072	0.158806	1265508615	28	2
F1	overlapping om7 `-d`	old	1	-C -F -d -N1	7.238675817	0.637883209	5172966572	145	4
F1	overlapping om7 `-d`	new	1	-C -F -d -N1	7.238675817	0.612104542	5174880114	145	4
C1	overlapping om8 `-2d`	old	1	-C -2d -N1	6.893377041	2.404252125	22009833789	911	2
C1	overlapping om8 `-2d`	new	1	-C -2d -N1	6.893377041	2.382831458	22008007515	911	2
C1	overlapping om8 `-d`	old	1	-C -d -N1	6.967535764	0.83298425	7446817613	206	4
C1	overlapping om8 `-d`	new	1	-C -d -N1	6.967535764	0.829904959	7444624470	206	4
C1	overlapping om8 `-2d -c` planted	old	1	-C -2d -N1 -c networks/debug/Jelena/planted_partition_N256_om8_nc64_E100000_mu10_sample1.clu	6.875237392	1.555762333	14183283702	894	2
C1	overlapping om8 `-2d -c` planted	new	1	-C -2d -N1 -c networks/debug/Jelena/planted_partition_N256_om8_nc64_E100000_mu10_sample1.clu	6.875237392	1.494316459	14179902061	894	2
FAM	om8 `-2d --regularized -N1`	old	1	-C -2d --regularized -N1	7.978912396	2.803200666	22548883203	234	2
FAM	om8 `-2d --regularized -N1`	new	1	-C -2d --regularized -N1	7.978912396	2.76743175	22551247336	234	2
